ToyId,ElfId,StartTime,Duration
264,1,2014 2 16 15 30,6,4.0
508,1,2014 2 16 15 36,6,4.0
556,1,2014 2 16 15 42,6,4.0
619,1,2014 2 16 15 48,6,4.0
683,1,2014 2 16 15 54,6,4.0
733,1,2014 2 16 16 0,6,4.0
734,1,2014 2 16 16 6,6,4.0
765,1,2014 2 16 16 12,6,4.0
922,1,2014 2 16 16 18,6,4.0
973,1,2014 2 16 16 24,6,4.0
984,1,2014 2 16 16 30,6,4.0
1040,1,2014 2 16 16 36,6,4.0
1099,1,2014 2 16 16 42,6,4.0
1143,1,2014 2 16 16 48,6,4.0
1288,1,2014 2 16 16 54,6,4.0
1321,1,2014 2 16 17 0,6,4.0
1360,1,2014 2 16 17 6,6,4.0
1621,1,2014 2 16 17 12,6,4.0
1654,1,2014 2 16 17 18,6,4.0
1734,1,2014 2 16 17 24,6,4.0
1914,1,2014 2 16 17 30,6,4.0
1981,1,2014 2 16 17 36,6,4.0
1994,1,2014 2 16 17 42,6,4.0
2207,1,2014 2 16 17 48,6,4.0
2259,1,2014 2 16 17 54,6,4.0
2288,1,2014 2 16 18 0,6,4.0
2348,1,2014 2 16 18 6,6,4.0
2559,1,2014 2 16 18 12,6,4.0
2574,1,2014 2 16 18 18,6,4.0
2743,1,2014 2 16 18 24,6,4.0
2848,1,2014 2 16 18 30,6,4.0
2892,1,2014 2 16 18 36,6,4.0
506,1,2014 2 16 18 42,5,4.0
361,1,2014 2 16 18 47,4,4.0
917,1,2014 2 16 18 51,3,4.0
656,1,2014 2 16 18 54,2,4.0
591,1,2014 2 16 18 56,1,4.0
714,1,2014 2 16 18 57,1,4.0
685,1,2014 2 16 18 58,1,4.0
1517,1,2014 2 16 18 59,1,4.0
3038,1,2014 2 17 9 0,6,4.0
3096,1,2014 2 17 9 6,6,4.0
3145,1,2014 2 17 9 12,6,4.0
3162,1,2014 2 17 9 18,6,4.0
3178,1,2014 2 17 9 24,6,4.0
3259,1,2014 2 17 9 30,6,4.0
3301,1,2014 2 17 9 36,6,4.0
3346,1,2014 2 17 9 42,6,4.0
3347,1,2014 2 17 9 48,6,4.0
3426,1,2014 2 17 9 54,6,4.0
3559,1,2014 2 17 10 0,6,4.0
3665,1,2014 2 17 10 6,6,4.0
3705,1,2014 2 17 10 12,6,4.0
3882,1,2014 2 17 10 18,6,4.0
4078,1,2014 2 17 10 24,6,4.0
4264,1,2014 2 17 10 30,6,4.0
4300,1,2014 2 17 10 36,6,4.0
4364,1,2014 2 17 10 42,6,4.0
4382,1,2014 2 17 10 48,6,4.0
4383,1,2014 2 17 10 54,6,4.0
4476,1,2014 2 17 11 0,6,4.0
4524,1,2014 2 17 11 6,6,4.0
4552,1,2014 2 17 11 12,6,4.0
4553,1,2014 2 17 11 18,6,4.0
4568,1,2014 2 17 11 24,6,4.0
4600,1,2014 2 17 11 30,6,4.0
4631,1,2014 2 17 11 36,6,4.0
4655,1,2014 2 17 11 42,6,4.0
4696,1,2014 2 17 11 48,6,4.0
4712,1,2014 2 17 11 54,6,4.0
4798,1,2014 2 17 12 0,6,4.0
4840,1,2014 2 17 12 6,6,4.0
4938,1,2014 2 17 12 12,6,4.0
4966,1,2014 2 17 12 18,6,4.0
4969,1,2014 2 17 12 24,6,4.0
4991,1,2014 2 17 12 30,6,4.0
216,1,2014 2 17 12 36,5,4.0
336,1,2014 2 17 12 41,5,4.0
362,1,2014 2 17 12 46,5,4.0
405,1,2014 2 17 12 51,5,4.0
507,1,2014 2 17 12 56,5,4.0
536,1,2014 2 17 13 1,5,4.0
555,1,2014 2 17 13 6,5,4.0
583,1,2014 2 17 13 11,5,4.0
709,1,2014 2 17 13 16,5,4.0
720,1,2014 2 17 13 21,5,4.0
732,1,2014 2 17 13 26,5,4.0
764,1,2014 2 17 13 31,5,4.0
793,1,2014 2 17 13 36,5,4.0
849,1,2014 2 17 13 41,5,4.0
873,1,2014 2 17 13 46,5,4.0
995,1,2014 2 17 13 51,5,4.0
1203,1,2014 2 17 13 56,5,4.0
1204,1,2014 2 17 14 1,5,4.0
1260,1,2014 2 17 14 6,5,4.0
1287,1,2014 2 17 14 11,5,4.0
1352,1,2014 2 17 14 16,5,4.0
1405,1,2014 2 17 14 21,5,4.0
1421,1,2014 2 17 14 26,5,4.0
1565,1,2014 2 17 14 31,5,4.0
1580,1,2014 2 17 14 36,5,4.0
1720,1,2014 2 17 14 41,5,4.0
1721,1,2014 2 17 14 46,5,4.0
1769,1,2014 2 17 14 51,5,4.0
1814,1,2014 2 17 14 56,5,4.0
1840,1,2014 2 17 15 1,5,4.0
1859,1,2014 2 17 15 6,5,4.0
1924,1,2014 2 17 15 11,5,4.0
1972,1,2014 2 17 15 16,5,4.0
1993,1,2014 2 17 15 21,5,4.0
2058,1,2014 2 17 15 26,5,4.0
2059,1,2014 2 17 15 31,5,4.0
2229,1,2014 2 17 15 36,5,4.0
2347,1,2014 2 17 15 41,5,4.0
2391,1,2014 2 17 15 46,5,4.0
2402,1,2014 2 17 15 51,5,4.0
2452,1,2014 2 17 15 56,5,4.0
2453,1,2014 2 17 16 1,5,4.0
2466,1,2014 2 17 16 6,5,4.0
2526,1,2014 2 17 16 11,5,4.0
2573,1,2014 2 17 16 16,5,4.0
2605,1,2014 2 17 16 21,5,4.0
2670,1,2014 2 17 16 26,5,4.0
2706,1,2014 2 17 16 31,5,4.0
2777,1,2014 2 17 16 36,5,4.0
2931,1,2014 2 17 16 41,5,4.0
3095,1,2014 2 17 16 46,5,4.0
3130,1,2014 2 17 16 51,5,4.0
3160,1,2014 2 17 16 56,5,4.0
3161,1,2014 2 17 17 1,5,4.0
3439,1,2014 2 17 17 6,5,4.0
3622,1,2014 2 17 17 11,5,4.0
3777,1,2014 2 17 17 16,5,4.0
3811,1,2014 2 17 17 21,5,4.0
3822,1,2014 2 17 17 26,5,4.0
3823,1,2014 2 17 17 31,5,4.0
3824,1,2014 2 17 17 36,5,4.0
3853,1,2014 2 17 17 41,5,4.0
3933,1,2014 2 17 17 46,5,4.0
4037,1,2014 2 17 17 51,5,4.0
4048,1,2014 2 17 17 56,5,4.0
4109,1,2014 2 17 18 1,5,4.0
4110,1,2014 2 17 18 6,5,4.0
4134,1,2014 2 17 18 11,5,4.0
4199,1,2014 2 17 18 16,5,4.0
4216,1,2014 2 17 18 21,5,4.0
4253,1,2014 2 17 18 26,5,4.0
4363,1,2014 2 17 18 31,5,4.0
4641,1,2014 2 17 18 36,5,4.0
618,1,2014 2 17 18 41,5,4.0
384,1,2014 2 17 18 46,4,4.0
213,1,2014 2 17 18 50,3,4.0
225,1,2014 2 17 18 53,2,4.0
127,1,2014 2 17 18 55,2,4.0
725,1,2014 2 17 18 57,1,4.0
723,1,2014 2 17 18 58,1,4.0
1569,1,2014 2 17 18 59,1,4.0
4642,1,2014 2 18 9 0,5,4.0
4986,1,2014 2 18 9 5,5,4.0
746,1,2014 2 18 9 10,5,4.0
763,1,2014 2 18 9 15,5,4.0
944,1,2014 2 18 9 20,5,4.0
983,1,2014 2 18 9 25,5,4.0
1070,1,2014 2 18 9 30,5,4.0
1071,1,2014 2 18 9 35,5,4.0
1084,1,2014 2 18 9 40,5,4.0
1167,1,2014 2 18 9 45,5,4.0
1179,1,2014 2 18 9 50,5,4.0
1193,1,2014 2 18 9 55,5,4.0
1244,1,2014 2 18 10 0,5,4.0
1259,1,2014 2 18 10 5,5,4.0
1320,1,2014 2 18 10 10,5,4.0
1337,1,2014 2 18 10 15,5,4.0
1338,1,2014 2 18 10 20,5,4.0
1404,1,2014 2 18 10 25,5,4.0
1449,1,2014 2 18 10 30,5,4.0
1475,1,2014 2 18 10 35,5,4.0
1497,1,2014 2 18 10 40,5,4.0
1498,1,2014 2 18 10 45,5,4.0
1534,1,2014 2 18 10 50,5,4.0
1702,1,2014 2 18 10 55,5,4.0
1827,1,2014 2 18 11 0,5,4.0
1903,1,2014 2 18 11 5,5,4.0
1939,1,2014 2 18 11 10,5,4.0
1971,1,2014 2 18 11 15,5,4.0
2164,1,2014 2 18 11 20,5,4.0
2192,1,2014 2 18 11 25,5,4.0
2228,1,2014 2 18 11 30,5,4.0
2390,1,2014 2 18 11 35,5,4.0
2401,1,2014 2 18 11 40,5,4.0
2465,1,2014 2 18 11 45,5,4.0
2614,1,2014 2 18 11 50,5,4.0
2624,1,2014 2 18 11 55,5,4.0
2660,1,2014 2 18 12 0,5,4.0
2799,1,2014 2 18 12 5,5,4.0
2807,1,2014 2 18 12 10,5,4.0
2979,1,2014 2 18 12 15,5,4.0
3006,1,2014 2 18 12 20,5,4.0
3083,1,2014 2 18 12 25,5,4.0
3115,1,2014 2 18 12 30,5,4.0
3116,1,2014 2 18 12 35,5,4.0
3144,1,2014 2 18 12 40,5,4.0
3159,1,2014 2 18 12 45,5,4.0
3283,1,2014 2 18 12 50,5,4.0
3326,1,2014 2 18 12 55,5,4.0
3345,1,2014 2 18 13 0,5,4.0
3425,1,2014 2 18 13 5,5,4.0
3460,1,2014 2 18 13 10,5,4.0
3478,1,2014 2 18 13 15,5,4.0
3514,1,2014 2 18 13 20,5,4.0
3572,1,2014 2 18 13 25,5,4.0
3585,1,2014 2 18 13 30,5,4.0
3755,1,2014 2 18 13 35,5,4.0
3776,1,2014 2 18 13 40,5,4.0
3838,1,2014 2 18 13 45,5,4.0
3839,1,2014 2 18 13 50,5,4.0
3896,1,2014 2 18 13 55,5,4.0
3963,1,2014 2 18 14 0,5,4.0
3973,1,2014 2 18 14 5,5,4.0
4006,1,2014 2 18 14 10,5,4.0
4021,1,2014 2 18 14 15,5,4.0
4036,1,2014 2 18 14 20,5,4.0
4090,1,2014 2 18 14 25,5,4.0
4091,1,2014 2 18 14 30,5,4.0
4108,1,2014 2 18 14 35,5,4.0
4176,1,2014 2 18 14 40,5,4.0
4191,1,2014 2 18 14 45,5,4.0
4192,1,2014 2 18 14 50,5,4.0
4215,1,2014 2 18 14 55,5,4.0
4450,1,2014 2 18 15 0,5,4.0
4475,1,2014 2 18 15 5,5,4.0
4551,1,2014 2 18 15 10,5,4.0
4567,1,2014 2 18 15 15,5,4.0
4629,1,2014 2 18 15 20,5,4.0
4630,1,2014 2 18 15 25,5,4.0
4668,1,2014 2 18 15 30,5,4.0
4727,1,2014 2 18 15 35,5,4.0
4740,1,2014 2 18 15 40,5,4.0
4859,1,2014 2 18 15 45,5,4.0
4889,1,2014 2 18 15 50,5,4.0
4985,1,2014 2 18 15 55,5,4.0
535,1,2014 2 18 16 0,5,4.0
617,1,2014 2 18 16 5,5,4.0
658,1,2014 2 18 16 10,5,4.0
682,1,2014 2 18 16 15,5,4.0
731,1,2014 2 18 16 20,5,4.0
745,1,2014 2 18 16 25,5,4.0
777,1,2014 2 18 16 30,5,4.0
825,1,2014 2 18 16 35,5,4.0
835,1,2014 2 18 16 40,5,4.0
905,1,2014 2 18 16 45,5,4.0
943,1,2014 2 18 16 50,5,4.0
972,1,2014 2 18 16 55,5,4.0
994,1,2014 2 18 17 0,5,4.0
1083,1,2014 2 18 17 5,5,4.0
1166,1,2014 2 18 17 10,5,4.0
1192,1,2014 2 18 17 15,5,4.0
1224,1,2014 2 18 17 20,5,4.0
1483,1,2014 2 18 17 25,5,4.0
1913,1,2014 2 18 17 30,5,4.0
1980,1,2014 2 18 17 35,5,4.0
2045,1,2014 2 18 17 40,5,4.0
2206,1,2014 2 18 17 45,5,4.0
2245,1,2014 2 18 17 50,5,4.0
2337,1,2014 2 18 17 55,5,4.0
2355,1,2014 2 18 18 0,5,4.0
2370,1,2014 2 18 18 5,5,4.0
2411,1,2014 2 18 18 10,5,4.0
2437,1,2014 2 18 18 15,5,4.0
2438,1,2014 2 18 18 20,5,4.0
2463,1,2014 2 18 18 25,5,4.0
2464,1,2014 2 18 18 30,5,4.0
2483,1,2014 2 18 18 35,5,4.0
2589,1,2014 2 18 18 40,5,4.0
494,1,2014 2 18 18 45,4,4.0
429,1,2014 2 18 18 49,3,4.0
286,1,2014 2 18 18 52,2,4.0
657,1,2014 2 18 18 54,2,4.0
592,1,2014 2 18 18 56,1,4.0
770,1,2014 2 18 18 57,1,4.0
724,1,2014 2 18 18 58,1,4.0
1589,1,2014 2 18 18 59,1,4.0
2623,1,2014 2 19 9 0,5,4.0
2669,1,2014 2 19 9 5,5,4.0
2705,1,2014 2 19 9 10,5,4.0
3053,1,2014 2 19 9 15,5,4.0
3066,1,2014 2 19 9 20,5,4.0
3094,1,2014 2 19 9 25,5,4.0
3129,1,2014 2 19 9 30,5,4.0
3143,1,2014 2 19 9 35,5,4.0
3226,1,2014 2 19 9 40,5,4.0
3282,1,2014 2 19 9 45,5,4.0
3314,1,2014 2 19 9 50,5,4.0
3315,1,2014 2 19 9 55,5,4.0
3542,1,2014 2 19 10 0,5,4.0
3543,1,2014 2 19 10 5,5,4.0
3584,1,2014 2 19 10 10,5,4.0
3597,1,2014 2 19 10 15,5,4.0
3608,1,2014 2 19 10 20,5,4.0
3635,1,2014 2 19 10 25,5,4.0
3636,1,2014 2 19 10 30,5,4.0
3664,1,2014 2 19 10 35,5,4.0
3688,1,2014 2 19 10 40,5,4.0
3775,1,2014 2 19 10 45,5,4.0
4005,1,2014 2 19 10 50,5,4.0
4035,1,2014 2 19 10 55,5,4.0
4077,1,2014 2 19 11 0,5,4.0
4141,1,2014 2 19 11 5,5,4.0
4175,1,2014 2 19 11 10,5,4.0
4190,1,2014 2 19 11 15,5,4.0
4263,1,2014 2 19 11 20,5,4.0
4463,1,2014 2 19 11 25,5,4.0
4508,1,2014 2 19 11 30,5,4.0
4509,1,2014 2 19 11 35,5,4.0
4566,1,2014 2 19 11 40,5,4.0
4759,1,2014 2 19 11 45,5,4.0
4926,1,2014 2 19 11 50,5,4.0
582,1,2014 2 19 11 55,5,4.0
631,1,2014 2 19 12 0,5,4.0
632,1,2014 2 19 12 5,5,4.0
792,1,2014 2 19 12 10,5,4.0
812,1,2014 2 19 12 15,5,4.0
942,1,2014 2 19 12 20,5,4.0
957,1,2014 2 19 12 25,5,4.0
1131,1,2014 2 19 12 30,5,4.0
1165,1,2014 2 19 12 35,5,4.0
1202,1,2014 2 19 12 40,5,4.0
1351,1,2014 2 19 12 45,5,4.0
1420,1,2014 2 19 12 50,5,4.0
1447,1,2014 2 19 12 55,5,4.0
1448,1,2014 2 19 13 0,5,4.0
1474,1,2014 2 19 13 5,5,4.0
1508,1,2014 2 19 13 10,5,4.0
1509,1,2014 2 19 13 15,5,4.0
1533,1,2014 2 19 13 20,5,4.0
1564,1,2014 2 19 13 25,5,4.0
1653,1,2014 2 19 13 30,5,4.0
1670,1,2014 2 19 13 35,5,4.0
1701,1,2014 2 19 13 40,5,4.0
1733,1,2014 2 19 13 45,5,4.0
1812,1,2014 2 19 13 50,5,4.0
1813,1,2014 2 19 13 55,5,4.0
1886,1,2014 2 19 14 0,5,4.0
1895,1,2014 2 19 14 5,5,4.0
2141,1,2014 2 19 14 10,5,4.0
2258,1,2014 2 19 14 15,5,4.0
2273,1,2014 2 19 14 20,5,4.0
2274,1,2014 2 19 14 25,5,4.0
2336,1,2014 2 19 14 30,5,4.0
2482,1,2014 2 19 14 35,5,4.0
2525,1,2014 2 19 14 40,5,4.0
2622,1,2014 2 19 14 45,5,4.0
2690,1,2014 2 19 14 50,5,4.0
2742,1,2014 2 19 14 55,5,4.0
2769,1,2014 2 19 15 0,5,4.0
2834,1,2014 2 19 15 5,5,4.0
2891,1,2014 2 19 15 10,5,4.0
2915,1,2014 2 19 15 15,5,4.0
3051,1,2014 2 19 15 20,5,4.0
3052,1,2014 2 19 15 25,5,4.0
3114,1,2014 2 19 15 30,5,4.0
3192,1,2014 2 19 15 35,5,4.0
3498,1,2014 2 19 15 40,5,4.0
3541,1,2014 2 19 15 45,5,4.0
3649,1,2014 2 19 15 50,5,4.0
3720,1,2014 2 19 15 55,5,4.0
3754,1,2014 2 19 16 0,5,4.0
3852,1,2014 2 19 16 5,5,4.0
3872,1,2014 2 19 16 10,5,4.0
3962,1,2014 2 19 16 15,5,4.0
4004,1,2014 2 19 16 20,5,4.0
4047,1,2014 2 19 16 25,5,4.0
4075,1,2014 2 19 16 30,5,4.0
4076,1,2014 2 19 16 35,5,4.0
4164,1,2014 2 19 16 40,5,4.0
4237,1,2014 2 19 16 45,5,4.0
4238,1,2014 2 19 16 50,5,4.0
4251,1,2014 2 19 16 55,5,4.0
4252,1,2014 2 19 17 0,5,4.0
4262,1,2014 2 19 17 5,5,4.0
4308,1,2014 2 19 17 10,5,4.0
4423,1,2014 2 19 17 15,5,4.0
4448,1,2014 2 19 17 20,5,4.0
4449,1,2014 2 19 17 25,5,4.0
4550,1,2014 2 19 17 30,5,4.0
4607,1,2014 2 19 17 35,5,4.0
4628,1,2014 2 19 17 40,5,4.0
4739,1,2014 2 19 17 45,5,4.0
4772,1,2014 2 19 17 50,5,4.0
4910,1,2014 2 19 17 55,5,4.0
4965,1,2014 2 19 18 0,5,4.0
4984,1,2014 2 19 18 5,5,4.0
708,1,2014 2 19 18 10,4,4.0
800,1,2014 2 19 18 14,4,4.0
823,1,2014 2 19 18 18,4,4.0
824,1,2014 2 19 18 22,4,4.0
904,1,2014 2 19 18 26,4,4.0
956,1,2014 2 19 18 30,4,4.0
971,1,2014 2 19 18 34,4,4.0
1109,1,2014 2 19 18 38,4,4.0
1163,1,2014 2 19 18 42,4,4.0
431,1,2014 2 19 18 46,4,4.0
254,1,2014 2 19 18 50,3,4.0
226,1,2014 2 19 18 53,2,4.0
157,1,2014 2 19 18 55,2,4.0
786,1,2014 2 19 18 57,1,4.0
738,1,2014 2 19 18 58,1,4.0
1627,1,2014 2 19 18 59,1,4.0
1164,1,2014 2 20 9 0,4,4.0
1258,1,2014 2 20 9 4,4,4.0
1402,1,2014 2 20 9 8,4,4.0
1403,1,2014 2 20 9 12,4,4.0
1496,1,2014 2 20 9 16,4,4.0
1546,1,2014 2 20 9 20,4,4.0
1563,1,2014 2 20 9 24,4,4.0
1596,1,2014 2 20 9 28,4,4.0
1669,1,2014 2 20 9 32,4,4.0
1787,1,2014 2 20 9 36,4,4.0
1902,1,2014 2 20 9 40,4,4.0
2005,1,2014 2 20 9 44,4,4.0
2057,1,2014 2 20 9 48,4,4.0
2097,1,2014 2 20 9 52,4,4.0
2152,1,2014 2 20 9 56,4,4.0
2173,1,2014 2 20 10 0,4,4.0
2191,1,2014 2 20 10 4,4,4.0
2227,1,2014 2 20 10 8,4,4.0
2257,1,2014 2 20 10 12,4,4.0
2287,1,2014 2 20 10 16,4,4.0
2321,1,2014 2 20 10 20,4,4.0
2322,1,2014 2 20 10 24,4,4.0
2389,1,2014 2 20 10 28,4,4.0
2410,1,2014 2 20 10 32,4,4.0
2572,1,2014 2 20 10 36,4,4.0
2649,1,2014 2 20 10 40,4,4.0
2659,1,2014 2 20 10 44,4,4.0
2703,1,2014 2 20 10 48,4,4.0
2704,1,2014 2 20 10 52,4,4.0
2725,1,2014 2 20 10 56,4,4.0
2768,1,2014 2 20 11 0,4,4.0
2818,1,2014 2 20 11 4,4,4.0
2847,1,2014 2 20 11 8,4,4.0
2901,1,2014 2 20 11 12,4,4.0
2944,1,2014 2 20 11 16,4,4.0
2945,1,2014 2 20 11 20,4,4.0
2978,1,2014 2 20 11 24,4,4.0
2997,1,2014 2 20 11 28,4,4.0
3018,1,2014 2 20 11 32,4,4.0
3019,1,2014 2 20 11 36,4,4.0
3082,1,2014 2 20 11 40,4,4.0
3157,1,2014 2 20 11 44,4,4.0
3158,1,2014 2 20 11 48,4,4.0
3300,1,2014 2 20 11 52,4,4.0
3390,1,2014 2 20 11 56,4,4.0
3477,1,2014 2 20 12 0,4,4.0
3513,1,2014 2 20 12 4,4,4.0
3558,1,2014 2 20 12 8,4,4.0
3859,1,2014 2 20 12 12,4,4.0
3921,1,2014 2 20 12 16,4,4.0
3922,1,2014 2 20 12 20,4,4.0
3947,1,2014 2 20 12 24,4,4.0
4003,1,2014 2 20 12 28,4,4.0
4046,1,2014 2 20 12 32,4,4.0
4106,1,2014 2 20 12 36,4,4.0
4107,1,2014 2 20 12 40,4,4.0
4125,1,2014 2 20 12 44,4,4.0
4163,1,2014 2 20 12 48,4,4.0
4250,1,2014 2 20 12 52,4,4.0
4279,1,2014 2 20 12 56,4,4.0
4319,1,2014 2 20 13 0,4,4.0
4374,1,2014 2 20 13 4,4,4.0
4375,1,2014 2 20 13 8,4,4.0
4381,1,2014 2 20 13 12,4,4.0
4422,1,2014 2 20 13 16,4,4.0
4442,1,2014 2 20 13 20,4,4.0
4587,1,2014 2 20 13 24,4,4.0
4588,1,2014 2 20 13 28,4,4.0
4606,1,2014 2 20 13 32,4,4.0
4738,1,2014 2 20 13 36,4,4.0
4752,1,2014 2 20 13 40,4,4.0
4858,1,2014 2 20 13 44,4,4.0
4869,1,2014 2 20 13 48,4,4.0
4870,1,2014 2 20 13 52,4,4.0
4907,1,2014 2 20 13 56,4,4.0
4908,1,2014 2 20 14 0,4,4.0
4909,1,2014 2 20 14 4,4,4.0
4937,1,2014 2 20 14 8,4,4.0
4964,1,2014 2 20 14 12,4,4.0
4983,1,2014 2 20 14 16,4,4.0
534,1,2014 2 20 14 20,4,4.0
646,1,2014 2 20 14 24,4,4.0
744,1,2014 2 20 14 28,4,4.0
791,1,2014 2 20 14 32,4,4.0
811,1,2014 2 20 14 36,4,4.0
848,1,2014 2 20 14 40,4,4.0
872,1,2014 2 20 14 44,4,4.0
941,1,2014 2 20 14 48,4,4.0
970,1,2014 2 20 14 52,4,4.0
993,1,2014 2 20 14 56,4,4.0
1039,1,2014 2 20 15 0,4,4.0
1162,1,2014 2 20 15 4,4,4.0
1235,1,2014 2 20 15 8,4,4.0
1243,1,2014 2 20 15 12,4,4.0
1296,1,2014 2 20 15 16,4,4.0
1372,1,2014 2 20 15 20,4,4.0
1386,1,2014 2 20 15 24,4,4.0
1545,1,2014 2 20 15 28,4,4.0
1811,1,2014 2 20 15 32,4,4.0
1839,1,2014 2 20 15 36,4,4.0
1858,1,2014 2 20 15 40,4,4.0
1885,1,2014 2 20 15 44,4,4.0
2044,1,2014 2 20 15 48,4,4.0
2116,1,2014 2 20 15 52,4,4.0
2190,1,2014 2 20 15 56,4,4.0
2320,1,2014 2 20 16 0,4,4.0
2369,1,2014 2 20 16 4,4,4.0
2387,1,2014 2 20 16 8,4,4.0
2388,1,2014 2 20 16 12,4,4.0
2436,1,2014 2 20 16 16,4,4.0
2494,1,2014 2 20 16 20,4,4.0
2571,1,2014 2 20 16 24,4,4.0
2636,1,2014 2 20 16 28,4,4.0
2647,1,2014 2 20 16 32,4,4.0
2648,1,2014 2 20 16 36,4,4.0
2668,1,2014 2 20 16 40,4,4.0
2741,1,2014 2 20 16 44,4,4.0
2776,1,2014 2 20 16 48,4,4.0
2824,1,2014 2 20 16 52,4,4.0
2875,1,2014 2 20 16 56,4,4.0
2914,1,2014 2 20 17 0,4,4.0
2929,1,2014 2 20 17 4,4,4.0
2930,1,2014 2 20 17 8,4,4.0
3017,1,2014 2 20 17 12,4,4.0
3105,1,2014 2 20 17 16,4,4.0
3142,1,2014 2 20 17 20,4,4.0
3243,1,2014 2 20 17 24,4,4.0
3312,1,2014 2 20 17 28,4,4.0
3313,1,2014 2 20 17 32,4,4.0
3396,1,2014 2 20 17 36,4,4.0
3423,1,2014 2 20 17 40,4,4.0
3424,1,2014 2 20 17 44,4,4.0
3476,1,2014 2 20 17 48,4,4.0
3571,1,2014 2 20 17 52,4,4.0
3634,1,2014 2 20 17 56,4,4.0
3674,1,2014 2 20 18 0,4,4.0
3741,1,2014 2 20 18 4,4,4.0
3753,1,2014 2 20 18 8,4,4.0
3795,1,2014 2 20 18 12,4,4.0
3796,1,2014 2 20 18 16,4,4.0
3810,1,2014 2 20 18 20,4,4.0
3821,1,2014 2 20 18 24,4,4.0
3871,1,2014 2 20 18 28,4,4.0
3912,1,2014 2 20 18 32,4,4.0
3946,1,2014 2 20 18 36,4,4.0
3988,1,2014 2 20 18 40,4,4.0
3989,1,2014 2 20 18 44,4,4.0
383,1,2014 2 20 18 48,3,4.0
937,1,2014 2 20 18 51,3,4.0
665,1,2014 2 20 18 54,2,4.0
638,1,2014 2 20 18 56,1,4.0
797,1,2014 2 20 18 57,1,4.0
755,1,2014 2 20 18 58,1,4.0
1675,1,2014 2 20 18 59,1,4.0
4034,1,2014 2 21 9 0,4,4.0
4045,1,2014 2 21 9 4,4,4.0
4056,1,2014 2 21 9 8,4,4.0
4153,1,2014 2 21 9 12,4,4.0
4162,1,2014 2 21 9 16,4,4.0
4189,1,2014 2 21 9 20,4,4.0
4307,1,2014 2 21 9 24,4,4.0
4344,1,2014 2 21 9 28,4,4.0
4401,1,2014 2 21 9 32,4,4.0
4421,1,2014 2 21 9 36,4,4.0
4441,1,2014 2 21 9 40,4,4.0
4462,1,2014 2 21 9 44,4,4.0
4538,1,2014 2 21 9 48,4,4.0
4654,1,2014 2 21 9 52,4,4.0
4667,1,2014 2 21 9 56,4,4.0
4680,1,2014 2 21 10 0,4,4.0
4681,1,2014 2 21 10 4,4,4.0
4682,1,2014 2 21 10 8,4,4.0
4711,1,2014 2 21 10 12,4,4.0
4726,1,2014 2 21 10 16,4,4.0
4811,1,2014 2 21 10 20,4,4.0
4812,1,2014 2 21 10 24,4,4.0
4868,1,2014 2 21 10 28,4,4.0
4888,1,2014 2 21 10 32,4,4.0
4963,1,2014 2 21 10 36,4,4.0
464,1,2014 2 21 10 40,4,4.0
465,1,2014 2 21 10 44,4,4.0
554,1,2014 2 21 10 48,4,4.0
670,1,2014 2 21 10 52,4,4.0
694,1,2014 2 21 10 56,4,4.0
810,1,2014 2 21 11 0,4,4.0
982,1,2014 2 21 11 4,4,4.0
1010,1,2014 2 21 11 8,4,4.0
1020,1,2014 2 21 11 12,4,4.0
1038,1,2014 2 21 11 16,4,4.0
1069,1,2014 2 21 11 20,4,4.0
1098,1,2014 2 21 11 24,4,4.0
1108,1,2014 2 21 11 28,4,4.0
1123,1,2014 2 21 11 32,4,4.0
1178,1,2014 2 21 11 36,4,4.0
1191,1,2014 2 21 11 40,4,4.0
1223,1,2014 2 21 11 44,4,4.0
1295,1,2014 2 21 11 48,4,4.0
1350,1,2014 2 21 11 52,4,4.0
1359,1,2014 2 21 11 56,4,4.0
1385,1,2014 2 21 12 0,4,4.0
1544,1,2014 2 21 12 4,4,4.0
1640,1,2014 2 21 12 8,4,4.0
1652,1,2014 2 21 12 12,4,4.0
1668,1,2014 2 21 12 16,4,4.0
1689,1,2014 2 21 12 20,4,4.0
1810,1,2014 2 21 12 24,4,4.0
1857,1,2014 2 21 12 28,4,4.0
1883,1,2014 2 21 12 32,4,4.0
1884,1,2014 2 21 12 36,4,4.0
1923,1,2014 2 21 12 40,4,4.0
1979,1,2014 2 21 12 44,4,4.0
1992,1,2014 2 21 12 48,4,4.0
2019,1,2014 2 21 12 52,4,4.0
2151,1,2014 2 21 12 56,4,4.0
2171,1,2014 2 21 13 0,4,4.0
2172,1,2014 2 21 13 4,4,4.0
2205,1,2014 2 21 13 8,4,4.0
2335,1,2014 2 21 13 12,4,4.0
2451,1,2014 2 21 13 16,4,4.0
2461,1,2014 2 21 13 20,4,4.0
2462,1,2014 2 21 13 24,4,4.0
2480,1,2014 2 21 13 28,4,4.0
2481,1,2014 2 21 13 32,4,4.0
2558,1,2014 2 21 13 36,4,4.0
2570,1,2014 2 21 13 40,4,4.0
2689,1,2014 2 21 13 44,4,4.0
2823,1,2014 2 21 13 48,4,4.0
2846,1,2014 2 21 13 52,4,4.0
2913,1,2014 2 21 13 56,4,4.0
2958,1,2014 2 21 14 0,4,4.0
2989,1,2014 2 21 14 4,4,4.0
3005,1,2014 2 21 14 8,4,4.0
