ToyId,Arrival_time,Duration
25190,2014 1 2 8 21,13
25191,2014 1 2 8 21,14
25192,2014 1 2 8 21,15
25193,2014 1 2 8 21,21
25194,2014 1 2 8 21,26
25195,2014 1 2 8 21,30
25196,2014 1 2 8 21,73
25197,2014 1 2 8 22,1
25198,2014 1 2 8 22,3
25199,2014 1 2 8 22,3
25200,2014 1 2 8 22,3
25201,2014 1 2 8 22,4
25202,2014 1 2 8 22,10
25203,2014 1 2 8 22,11
25204,2014 1 2 8 22,14
25205,2014 1 2 8 22,34
25206,2014 1 2 8 22,34
25207,2014 1 2 8 22,38
25208,2014 1 2 8 22,42
25209,2014 1 2 8 22,93
25210,2014 1 2 8 22,176
25211,2014 1 2 8 23,2
25212,2014 1 2 8 23,3
25213,2014 1 2 8 23,4
25214,2014 1 2 8 23,4
25215,2014 1 2 8 23,4
25216,2014 1 2 8 23,4
25217,2014 1 2 8 23,5
25218,2014 1 2 8 23,7
25219,2014 1 2 8 23,8
25220,2014 1 2 8 23,9
25221,2014 1 2 8 23,9
25222,2014 1 2 8 23,9
25223,2014 1 2 8 23,12
25224,2014 1 2 8 23,16
25225,2014 1 2 8 23,16
25226,2014 1 2 8 23,16
25227,2014 1 2 8 23,19
25228,2014 1 2 8 23,32
25229,2014 1 2 8 23,49
25230,2014 1 2 8 23,81
25231,2014 1 2 8 23,235
25232,2014 1 2 8 24,2
25233,2014 1 2 8 24,3
25234,2014 1 2 8 24,4
25235,2014 1 2 8 24,4
25236,2014 1 2 8 24,6
25237,2014 1 2 8 24,7
25238,2014 1 2 8 24,7
25239,2014 1 2 8 24,17
25240,2014 1 2 8 24,18
25241,2014 1 2 8 24,19
25242,2014 1 2 8 24,21
25243,2014 1 2 8 24,22
25244,2014 1 2 8 24,22
25245,2014 1 2 8 24,28
25246,2014 1 2 8 24,30
25247,2014 1 2 8 24,40
25248,2014 1 2 8 24,47
25249,2014 1 2 8 25,3
25250,2014 1 2 8 25,4
25251,2014 1 2 8 25,4
25252,2014 1 2 8 25,5
25253,2014 1 2 8 25,5
25254,2014 1 2 8 25,6
25255,2014 1 2 8 25,8
25256,2014 1 2 8 25,9
25257,2014 1 2 8 25,9
25258,2014 1 2 8 25,12
25259,2014 1 2 8 25,15
25260,2014 1 2 8 25,16
25261,2014 1 2 8 25,17
25262,2014 1 2 8 25,32
25263,2014 1 2 8 25,32
25264,2014 1 2 8 25,42
25265,2014 1 2 8 26,3
25266,2014 1 2 8 26,6
25267,2014 1 2 8 26,7
25268,2014 1 2 8 26,18
25269,2014 1 2 8 26,18
25270,2014 1 2 8 26,19
25271,2014 1 2 8 26,29
25272,2014 1 2 8 26,29
25273,2014 1 2 8 26,144
25274,2014 1 2 8 27,2
25275,2014 1 2 8 27,2
25276,2014 1 2 8 27,4
25277,2014 1 2 8 27,7
25278,2014 1 2 8 27,8
25279,2014 1 2 8 27,9
25280,2014 1 2 8 27,10
25281,2014 1 2 8 27,13
25282,2014 1 2 8 27,16
25283,2014 1 2 8 27,31
25284,2014 1 2 8 27,42
25285,2014 1 2 8 28,2
25286,2014 1 2 8 28,3
25287,2014 1 2 8 28,3
25288,2014 1 2 8 28,4
25289,2014 1 2 8 28,5
25290,2014 1 2 8 28,6
25291,2014 1 2 8 28,7
25292,2014 1 2 8 28,9
25293,2014 1 2 8 28,15
25294,2014 1 2 8 28,16
25295,2014 1 2 8 28,19
25296,2014 1 2 8 28,25
25297,2014 1 2 8 28,70
25298,2014 1 2 8 28,81
25299,2014 1 2 8 28,105
25300,2014 1 2 8 29,5
25301,2014 1 2 8 29,5
25302,2014 1 2 8 29,6
25303,2014 1 2 8 29,7
25304,2014 1 2 8 29,7
25305,2014 1 2 8 29,8
25306,2014 1 2 8 29,9
25307,2014 1 2 8 29,12
25308,2014 1 2 8 29,19
25309,2014 1 2 8 29,35
25310,2014 1 2 8 29,56
25311,2014 1 2 8 29,65
25312,2014 1 2 8 29,241
25313,2014 1 2 8 30,1
25314,2014 1 2 8 30,2
25315,2014 1 2 8 30,3
25316,2014 1 2 8 30,4
25317,2014 1 2 8 30,5
25318,2014 1 2 8 30,7
25319,2014 1 2 8 30,7
25320,2014 1 2 8 30,10
25321,2014 1 2 8 30,19
25322,2014 1 2 8 30,19
25323,2014 1 2 8 30,19
25324,2014 1 2 8 30,24
25325,2014 1 2 8 30,24
25326,2014 1 2 8 30,32
25327,2014 1 2 8 31,3
25328,2014 1 2 8 31,5
25329,2014 1 2 8 31,5
25330,2014 1 2 8 31,6
25331,2014 1 2 8 31,7
25332,2014 1 2 8 31,8
25333,2014 1 2 8 31,9
25334,2014 1 2 8 31,10
25335,2014 1 2 8 31,16
25336,2014 1 2 8 31,27
25337,2014 1 2 8 31,37
25338,2014 1 2 8 31,43
25339,2014 1 2 8 31,65
25340,2014 1 2 8 31,86
25341,2014 1 2 8 31,110
25342,2014 1 2 8 32,2
25343,2014 1 2 8 32,5
25344,2014 1 2 8 32,6
25345,2014 1 2 8 32,7
25346,2014 1 2 8 32,8
25347,2014 1 2 8 32,10
25348,2014 1 2 8 32,13
25349,2014 1 2 8 32,14
25350,2014 1 2 8 32,17
25351,2014 1 2 8 32,25
25352,2014 1 2 8 32,31
25353,2014 1 2 8 32,38
25354,2014 1 2 8 32,39
25355,2014 1 2 8 32,57
25356,2014 1 2 8 32,73
25357,2014 1 2 8 33,2
25358,2014 1 2 8 33,2
25359,2014 1 2 8 33,2
25360,2014 1 2 8 33,2
25361,2014 1 2 8 33,2
25362,2014 1 2 8 33,3
25363,2014 1 2 8 33,4
25364,2014 1 2 8 33,5
25365,2014 1 2 8 33,5
25366,2014 1 2 8 33,6
25367,2014 1 2 8 33,7
25368,2014 1 2 8 33,7
25369,2014 1 2 8 33,8
25370,2014 1 2 8 33,8
25371,2014 1 2 8 33,13
25372,2014 1 2 8 33,27
25373,2014 1 2 8 33,32
25374,2014 1 2 8 34,3
25375,2014 1 2 8 34,8
25376,2014 1 2 8 34,9
25377,2014 1 2 8 34,11
25378,2014 1 2 8 34,12
25379,2014 1 2 8 34,13
25380,2014 1 2 8 34,15
25381,2014 1 2 8 34,19
25382,2014 1 2 8 34,26
25383,2014 1 2 8 35,2
25384,2014 1 2 8 35,2
25385,2014 1 2 8 35,3
25386,2014 1 2 8 35,4
25387,2014 1 2 8 35,4
25388,2014 1 2 8 35,5
25389,2014 1 2 8 35,5
25390,2014 1 2 8 35,5
25391,2014 1 2 8 35,7
25392,2014 1 2 8 35,9
25393,2014 1 2 8 35,12
25394,2014 1 2 8 35,12
25395,2014 1 2 8 35,13
25396,2014 1 2 8 35,13
25397,2014 1 2 8 35,14
25398,2014 1 2 8 35,24
25399,2014 1 2 8 35,31
25400,2014 1 2 8 35,50
25401,2014 1 2 8 35,81
25402,2014 1 2 8 35,107
25403,2014 1 2 8 36,4
25404,2014 1 2 8 36,4
25405,2014 1 2 8 36,5
25406,2014 1 2 8 36,5
25407,2014 1 2 8 36,6
25408,2014 1 2 8 36,9
25409,2014 1 2 8 36,9
25410,2014 1 2 8 36,10
25411,2014 1 2 8 36,12
25412,2014 1 2 8 36,31
25413,2014 1 2 8 36,60
25414,2014 1 2 8 36,69
25415,2014 1 2 8 36,86
25416,2014 1 2 8 37,3
25417,2014 1 2 8 37,5
25418,2014 1 2 8 37,6
25419,2014 1 2 8 37,6
25420,2014 1 2 8 37,6
25421,2014 1 2 8 37,9
25422,2014 1 2 8 37,10
25423,2014 1 2 8 37,10
25424,2014 1 2 8 37,13
25425,2014 1 2 8 37,17
25426,2014 1 2 8 37,18
25427,2014 1 2 8 37,19
25428,2014 1 2 8 37,20
25429,2014 1 2 8 37,25
25430,2014 1 2 8 37,26
25431,2014 1 2 8 37,43
25432,2014 1 2 8 37,56
25433,2014 1 2 8 37,185
25434,2014 1 2 8 38,1
25435,2014 1 2 8 38,2
25436,2014 1 2 8 38,2
25437,2014 1 2 8 38,5
25438,2014 1 2 8 38,5
25439,2014 1 2 8 38,5
25440,2014 1 2 8 38,8
25441,2014 1 2 8 38,8
25442,2014 1 2 8 38,11
25443,2014 1 2 8 38,13
25444,2014 1 2 8 38,15
25445,2014 1 2 8 38,16
25446,2014 1 2 8 38,17
25447,2014 1 2 8 38,20
25448,2014 1 2 8 38,23
25449,2014 1 2 8 38,23
25450,2014 1 2 8 38,30
25451,2014 1 2 8 38,39
25452,2014 1 2 8 38,40
25453,2014 1 2 8 38,43
25454,2014 1 2 8 38,79
25455,2014 1 2 8 38,89
25456,2014 1 2 8 39,4
25457,2014 1 2 8 39,5
25458,2014 1 2 8 39,5
25459,2014 1 2 8 39,6
25460,2014 1 2 8 39,9
25461,2014 1 2 8 39,11
25462,2014 1 2 8 39,11
25463,2014 1 2 8 39,14
25464,2014 1 2 8 39,15
25465,2014 1 2 8 39,17
25466,2014 1 2 8 39,17
25467,2014 1 2 8 39,22
25468,2014 1 2 8 39,23
25469,2014 1 2 8 39,156
25470,2014 1 2 8 40,1
25471,2014 1 2 8 40,2
25472,2014 1 2 8 40,3
25473,2014 1 2 8 40,5
25474,2014 1 2 8 40,6
25475,2014 1 2 8 40,7
25476,2014 1 2 8 40,18
25477,2014 1 2 8 41,1
25478,2014 1 2 8 41,5
25479,2014 1 2 8 41,5
25480,2014 1 2 8 41,7
25481,2014 1 2 8 41,11
25482,2014 1 2 8 41,14
25483,2014 1 2 8 41,20
25484,2014 1 2 8 42,2
25485,2014 1 2 8 42,2
25486,2014 1 2 8 42,2
25487,2014 1 2 8 42,4
25488,2014 1 2 8 42,5
25489,2014 1 2 8 42,7
25490,2014 1 2 8 42,11
25491,2014 1 2 8 42,11
25492,2014 1 2 8 42,23
25493,2014 1 2 8 42,30
25494,2014 1 2 8 42,34
25495,2014 1 2 8 42,39
25496,2014 1 2 8 43,2
25497,2014 1 2 8 43,2
25498,2014 1 2 8 43,3
25499,2014 1 2 8 43,3
25500,2014 1 2 8 43,4
25501,2014 1 2 8 43,5
25502,2014 1 2 8 43,5
25503,2014 1 2 8 43,10
25504,2014 1 2 8 43,10
25505,2014 1 2 8 43,12
25506,2014 1 2 8 43,19
25507,2014 1 2 8 43,20
25508,2014 1 2 8 43,22
25509,2014 1 2 8 43,28
25510,2014 1 2 8 43,29
25511,2014 1 2 8 43,38
25512,2014 1 2 8 43,46
25513,2014 1 2 8 43,96
25514,2014 1 2 8 44,1
25515,2014 1 2 8 44,3
25516,2014 1 2 8 44,3
25517,2014 1 2 8 44,3
25518,2014 1 2 8 44,3
25519,2014 1 2 8 44,3
25520,2014 1 2 8 44,3
25521,2014 1 2 8 44,5
25522,2014 1 2 8 44,8
25523,2014 1 2 8 44,9
25524,2014 1 2 8 44,12
25525,2014 1 2 8 44,14
25526,2014 1 2 8 44,21
25527,2014 1 2 8 44,24
25528,2014 1 2 8 44,24
25529,2014 1 2 8 44,39
25530,2014 1 2 8 44,39
25531,2014 1 2 8 45,2
25532,2014 1 2 8 45,3
25533,2014 1 2 8 45,5
25534,2014 1 2 8 45,5
25535,2014 1 2 8 45,11
25536,2014 1 2 8 45,13
25537,2014 1 2 8 45,17
25538,2014 1 2 8 45,18
25539,2014 1 2 8 45,66
25540,2014 1 2 8 45,84
25541,2014 1 2 8 46,3
25542,2014 1 2 8 46,4
25543,2014 1 2 8 46,9
25544,2014 1 2 8 46,10
25545,2014 1 2 8 46,12
25546,2014 1 2 8 46,12
25547,2014 1 2 8 46,14
25548,2014 1 2 8 46,26
25549,2014 1 2 8 46,29
25550,2014 1 2 8 46,29
25551,2014 1 2 8 46,40
25552,2014 1 2 8 46,51
25553,2014 1 2 8 46,51
25554,2014 1 2 8 47,2
25555,2014 1 2 8 47,2
25556,2014 1 2 8 47,4
25557,2014 1 2 8 47,7
25558,2014 1 2 8 47,7
25559,2014 1 2 8 47,7
25560,2014 1 2 8 47,12
25561,2014 1 2 8 47,12
25562,2014 1 2 8 47,13
25563,2014 1 2 8 47,13
25564,2014 1 2 8 47,17
25565,2014 1 2 8 47,24
25566,2014 1 2 8 47,41
25567,2014 1 2 8 47,63
25568,2014 1 2 8 48,6
25569,2014 1 2 8 48,11
25570,2014 1 2 8 48,12
25571,2014 1 2 8 48,12
25572,2014 1 2 8 48,13
25573,2014 1 2 8 48,17
25574,2014 1 2 8 48,22
25575,2014 1 2 8 48,25
25576,2014 1 2 8 48,34
25577,2014 1 2 8 48,89
25578,2014 1 2 8 49,2
25579,2014 1 2 8 49,2
25580,2014 1 2 8 49,3
25581,2014 1 2 8 49,4
25582,2014 1 2 8 49,5
25583,2014 1 2 8 49,7
25584,2014 1 2 8 49,10
25585,2014 1 2 8 49,12
25586,2014 1 2 8 49,12
25587,2014 1 2 8 49,14
25588,2014 1 2 8 49,16
25589,2014 1 2 8 49,23
25590,2014 1 2 8 49,26
25591,2014 1 2 8 49,28
25592,2014 1 2 8 49,40
25593,2014 1 2 8 49,41
25594,2014 1 2 8 50,2
25595,2014 1 2 8 50,2
25596,2014 1 2 8 50,4
25597,2014 1 2 8 50,4
25598,2014 1 2 8 50,5
25599,2014 1 2 8 50,5
25600,2014 1 2 8 50,7
25601,2014 1 2 8 50,11
25602,2014 1 2 8 50,12
25603,2014 1 2 8 50,16
25604,2014 1 2 8 50,22
25605,2014 1 2 8 50,36
25606,2014 1 2 8 50,42
25607,2014 1 2 8 50,47
25608,2014 1 2 8 50,48
25609,2014 1 2 8 50,55
25610,2014 1 2 8 50,69
25611,2014 1 2 8 50,78
25612,2014 1 2 8 51,3
25613,2014 1 2 8 51,4
25614,2014 1 2 8 51,4
25615,2014 1 2 8 51,5
25616,2014 1 2 8 51,6
25617,2014 1 2 8 51,9
25618,2014 1 2 8 51,10
25619,2014 1 2 8 51,11
25620,2014 1 2 8 51,12
25621,2014 1 2 8 51,14
25622,2014 1 2 8 51,16
25623,2014 1 2 8 51,30
25624,2014 1 2 8 52,1
25625,2014 1 2 8 52,1
25626,2014 1 2 8 52,1
25627,2014 1 2 8 52,2
25628,2014 1 2 8 52,4
25629,2014 1 2 8 52,5
25630,2014 1 2 8 52,7
25631,2014 1 2 8 52,8
25632,2014 1 2 8 52,10
25633,2014 1 2 8 52,15
25634,2014 1 2 8 52,23
25635,2014 1 2 8 52,37
25636,2014 1 2 8 52,45
25637,2014 1 2 8 52,82
25638,2014 1 2 8 52,151
25639,2014 1 2 8 53,3
25640,2014 1 2 8 53,3
25641,2014 1 2 8 53,4
25642,2014 1 2 8 53,8
25643,2014 1 2 8 53,8
25644,2014 1 2 8 53,11
25645,2014 1 2 8 53,11
25646,2014 1 2 8 53,13
25647,2014 1 2 8 53,14
25648,2014 1 2 8 53,58
25649,2014 1 2 8 54,1
25650,2014 1 2 8 54,7
25651,2014 1 2 8 54,7
25652,2014 1 2 8 54,9
25653,2014 1 2 8 54,12
25654,2014 1 2 8 54,13
25655,2014 1 2 8 54,21
25656,2014 1 2 8 54,69
25657,2014 1 2 8 55,3
25658,2014 1 2 8 55,5
25659,2014 1 2 8 55,7
25660,2014 1 2 8 55,10
25661,2014 1 2 8 55,26
25662,2014 1 2 8 55,35
25663,2014 1 2 8 56,3
25664,2014 1 2 8 56,4
25665,2014 1 2 8 56,5
25666,2014 1 2 8 56,5
25667,2014 1 2 8 56,7
25668,2014 1 2 8 56,10
25669,2014 1 2 8 56,10
25670,2014 1 2 8 56,13
25671,2014 1 2 8 56,17
25672,2014 1 2 8 56,26
25673,2014 1 2 8 56,27
25674,2014 1 2 8 56,28
25675,2014 1 2 8 56,29
25676,2014 1 2 8 56,45
25677,2014 1 2 8 57,1
25678,2014 1 2 8 57,2
25679,2014 1 2 8 57,3
25680,2014 1 2 8 57,4
25681,2014 1 2 8 57,5
25682,2014 1 2 8 57,5
25683,2014 1 2 8 57,12
25684,2014 1 2 8 57,13
25685,2014 1 2 8 57,14
25686,2014 1 2 8 57,17
25687,2014 1 2 8 57,19
25688,2014 1 2 8 57,23
25689,2014 1 2 8 57,24
25690,2014 1 2 8 57,31
25691,2014 1 2 8 57,56
25692,2014 1 2 8 58,3
25693,2014 1 2 8 58,5
25694,2014 1 2 8 58,6
25695,2014 1 2 8 58,6
25696,2014 1 2 8 58,12
25697,2014 1 2 8 58,13
25698,2014 1 2 8 58,14
25699,2014 1 2 8 58,14
25700,2014 1 2 8 58,15
25701,2014 1 2 8 58,24
25702,2014 1 2 8 58,25
25703,2014 1 2 8 58,47
25704,2014 1 2 8 58,49
25705,2014 1 2 8 59,2
25706,2014 1 2 8 59,3
25707,2014 1 2 8 59,3
25708,2014 1 2 8 59,6
25709,2014 1 2 8 59,7
25710,2014 1 2 8 59,9
25711,2014 1 2 8 59,11
25712,2014 1 2 8 59,23
25713,2014 1 2 8 59,38
25714,2014 1 2 8 59,135
25715,2014 1 2 9 0,3
25716,2014 1 2 9 0,4
25717,2014 1 2 9 0,6
25718,2014 1 2 9 0,7
25719,2014 1 2 9 0,8
25720,2014 1 2 9 0,9
25721,2014 1 2 9 0,12
25722,2014 1 2 9 0,13
25723,2014 1 2 9 0,32
25724,2014 1 2 9 0,110
25725,2014 1 2 9 0,157
25726,2014 1 2 9 0,190
25727,2014 1 2 9 1,2
25728,2014 1 2 9 1,3
25729,2014 1 2 9 1,3
25730,2014 1 2 9 1,3
25731,2014 1 2 9 1,4
25732,2014 1 2 9 1,4
25733,2014 1 2 9 1,5
25734,2014 1 2 9 1,10
25735,2014 1 2 9 1,11
25736,2014 1 2 9 1,15
25737,2014 1 2 9 1,16
25738,2014 1 2 9 1,21
25739,2014 1 2 9 1,22
25740,2014 1 2 9 1,35
25741,2014 1 2 9 1,43
25742,2014 1 2 9 1,53
25743,2014 1 2 9 2,4
25744,2014 1 2 9 2,4
25745,2014 1 2 9 2,4
25746,2014 1 2 9 2,5
25747,2014 1 2 9 2,7
25748,2014 1 2 9 2,7
25749,2014 1 2 9 2,10
25750,2014 1 2 9 2,10
25751,2014 1 2 9 2,11
25752,2014 1 2 9 2,17
25753,2014 1 2 9 2,18
25754,2014 1 2 9 2,24
25755,2014 1 2 9 2,62
25756,2014 1 2 9 2,66
25757,2014 1 2 9 3,1
25758,2014 1 2 9 3,2
25759,2014 1 2 9 3,3
25760,2014 1 2 9 3,5
25761,2014 1 2 9 3,5
25762,2014 1 2 9 3,5
25763,2014 1 2 9 3,6
25764,2014 1 2 9 3,7
25765,2014 1 2 9 3,14
25766,2014 1 2 9 3,24
25767,2014 1 2 9 3,30
25768,2014 1 2 9 3,40
25769,2014 1 2 9 3,62
25770,2014 1 2 9 4,1
25771,2014 1 2 9 4,1
25772,2014 1 2 9 4,2
25773,2014 1 2 9 4,4
25774,2014 1 2 9 4,4
25775,2014 1 2 9 4,4
25776,2014 1 2 9 4,4
25777,2014 1 2 9 4,5
25778,2014 1 2 9 4,6
25779,2014 1 2 9 4,7
25780,2014 1 2 9 4,7
25781,2014 1 2 9 4,14
25782,2014 1 2 9 4,25
25783,2014 1 2 9 4,40
25784,2014 1 2 9 4,43
25785,2014 1 2 9 5,2
25786,2014 1 2 9 5,3
25787,2014 1 2 9 5,4
25788,2014 1 2 9 5,4
25789,2014 1 2 9 5,5
25790,2014 1 2 9 5,7
25791,2014 1 2 9 5,16
25792,2014 1 2 9 5,16
25793,2014 1 2 9 5,18
25794,2014 1 2 9 5,22
25795,2014 1 2 9 5,26
25796,2014 1 2 9 5,26
25797,2014 1 2 9 5,27
25798,2014 1 2 9 5,147
25799,2014 1 2 9 6,1
25800,2014 1 2 9 6,2
25801,2014 1 2 9 6,2
25802,2014 1 2 9 6,4
25803,2014 1 2 9 6,4
25804,2014 1 2 9 6,4
25805,2014 1 2 9 6,5
25806,2014 1 2 9 6,6
25807,2014 1 2 9 6,6
25808,2014 1 2 9 6,10
25809,2014 1 2 9 6,21
25810,2014 1 2 9 6,24
25811,2014 1 2 9 6,31
25812,2014 1 2 9 6,56
25813,2014 1 2 9 6,94
25814,2014 1 2 9 6,101
25815,2014 1 2 9 7,1
25816,2014 1 2 9 7,1
25817,2014 1 2 9 7,2
25818,2014 1 2 9 7,2
25819,2014 1 2 9 7,2
25820,2014 1 2 9 7,3
25821,2014 1 2 9 7,6
25822,2014 1 2 9 7,7
25823,2014 1 2 9 7,8
25824,2014 1 2 9 7,10
25825,2014 1 2 9 7,11
25826,2014 1 2 9 7,18
25827,2014 1 2 9 7,27
25828,2014 1 2 9 7,38
25829,2014 1 2 9 8,1
25830,2014 1 2 9 8,1
25831,2014 1 2 9 8,2
25832,2014 1 2 9 8,2
25833,2014 1 2 9 8,4
25834,2014 1 2 9 8,6
25835,2014 1 2 9 8,8
25836,2014 1 2 9 8,8
25837,2014 1 2 9 8,8
25838,2014 1 2 9 8,15
25839,2014 1 2 9 8,20
25840,2014 1 2 9 8,25
25841,2014 1 2 9 8,27
25842,2014 1 2 9 8,38
25843,2014 1 2 9 8,39
25844,2014 1 2 9 8,214
25845,2014 1 2 9 9,2
25846,2014 1 2 9 9,3
25847,2014 1 2 9 9,5
25848,2014 1 2 9 9,5
25849,2014 1 2 9 9,7
25850,2014 1 2 9 9,8
25851,2014 1 2 9 9,16
25852,2014 1 2 9 9,18
25853,2014 1 2 9 9,20
25854,2014 1 2 9 9,25
25855,2014 1 2 9 9,27
25856,2014 1 2 9 9,31
25857,2014 1 2 9 9,35
25858,2014 1 2 9 9,45
25859,2014 1 2 9 9,46
25860,2014 1 2 9 9,97
25861,2014 1 2 9 9,112
25862,2014 1 2 9 9,178
25863,2014 1 2 9 10,3
25864,2014 1 2 9 10,3
25865,2014 1 2 9 10,7
25866,2014 1 2 9 10,11
25867,2014 1 2 9 10,11
25868,2014 1 2 9 10,16
25869,2014 1 2 9 10,17
25870,2014 1 2 9 10,20
25871,2014 1 2 9 10,26
25872,2014 1 2 9 10,31
25873,2014 1 2 9 10,68
25874,2014 1 2 9 11,8
25875,2014 1 2 9 11,26
25876,2014 1 2 9 11,26
25877,2014 1 2 9 11,27
25878,2014 1 2 9 11,55
25879,2014 1 2 9 11,57
25880,2014 1 2 9 11,63
25881,2014 1 2 9 12,4
25882,2014 1 2 9 12,20
25883,2014 1 2 9 12,21
25884,2014 1 2 9 12,27
25885,2014 1 2 9 13,3
25886,2014 1 2 9 13,4
25887,2014 1 2 9 13,8
25888,2014 1 2 9 13,8
25889,2014 1 2 9 13,8
25890,2014 1 2 9 13,13
25891,2014 1 2 9 13,15
25892,2014 1 2 9 13,18
25893,2014 1 2 9 13,21
25894,2014 1 2 9 13,21
25895,2014 1 2 9 13,25
25896,2014 1 2 9 13,29
25897,2014 1 2 9 13,37
25898,2014 1 2 9 13,51
25899,2014 1 2 9 13,71
25900,2014 1 2 9 14,1
25901,2014 1 2 9 14,3
25902,2014 1 2 9 14,3
25903,2014 1 2 9 14,4
25904,2014 1 2 9 14,8
25905,2014 1 2 9 14,9
25906,2014 1 2 9 14,10
25907,2014 1 2 9 14,11
25908,2014 1 2 9 14,16
25909,2014 1 2 9 14,18
25910,2014 1 2 9 14,24
25911,2014 1 2 9 14,28
25912,2014 1 2 9 14,31
25913,2014 1 2 9 15,2
25914,2014 1 2 9 15,7
25915,2014 1 2 9 15,7
25916,2014 1 2 9 15,7
25917,2014 1 2 9 15,7
25918,2014 1 2 9 15,7
25919,2014 1 2 9 15,8
25920,2014 1 2 9 15,8
25921,2014 1 2 9 15,12
25922,2014 1 2 9 15,13
25923,2014 1 2 9 15,14
25924,2014 1 2 9 15,17
25925,2014 1 2 9 15,21
25926,2014 1 2 9 15,32
25927,2014 1 2 9 15,35
25928,2014 1 2 9 15,44
25929,2014 1 2 9 15,66
25930,2014 1 2 9 15,76
25931,2014 1 2 9 15,126
25932,2014 1 2 9 15,139
25933,2014 1 2 9 16,1
25934,2014 1 2 9 16,3
25935,2014 1 2 9 16,5
25936,2014 1 2 9 16,6
25937,2014 1 2 9 16,6
25938,2014 1 2 9 16,6
25939,2014 1 2 9 16,8
25940,2014 1 2 9 16,8
25941,2014 1 2 9 16,9
25942,2014 1 2 9 16,11
25943,2014 1 2 9 16,14
25944,2014 1 2 9 16,18
25945,2014 1 2 9 16,27
25946,2014 1 2 9 16,38
25947,2014 1 2 9 16,39
25948,2014 1 2 9 16,44
25949,2014 1 2 9 16,107
25950,2014 1 2 9 17,1
25951,2014 1 2 9 17,1
25952,2014 1 2 9 17,2
25953,2014 1 2 9 17,2
25954,2014 1 2 9 17,3
25955,2014 1 2 9 17,4
25956,2014 1 2 9 17,4
25957,2014 1 2 9 17,6
25958,2014 1 2 9 17,7
25959,2014 1 2 9 17,12
25960,2014 1 2 9 17,13
25961,2014 1 2 9 17,13
25962,2014 1 2 9 17,14
25963,2014 1 2 9 17,14
25964,2014 1 2 9 17,21
25965,2014 1 2 9 17,29
25966,2014 1 2 9 18,1
25967,2014 1 2 9 18,1
25968,2014 1 2 9 18,3
25969,2014 1 2 9 18,5
25970,2014 1 2 9 18,5
25971,2014 1 2 9 18,8
25972,2014 1 2 9 18,10
25973,2014 1 2 9 18,18
25974,2014 1 2 9 18,19
25975,2014 1 2 9 18,22
25976,2014 1 2 9 18,25
25977,2014 1 2 9 18,26
25978,2014 1 2 9 19,1
25979,2014 1 2 9 19,1
25980,2014 1 2 9 19,4
25981,2014 1 2 9 19,4
25982,2014 1 2 9 19,5
25983,2014 1 2 9 19,5
25984,2014 1 2 9 19,16
25985,2014 1 2 9 19,31
25986,2014 1 2 9 19,71
25987,2014 1 2 9 19,75
25988,2014 1 2 9 20,2
25989,2014 1 2 9 20,2
25990,2014 1 2 9 20,2
25991,2014 1 2 9 20,3
25992,2014 1 2 9 20,3
25993,2014 1 2 9 20,4
25994,2014 1 2 9 20,5
25995,2014 1 2 9 20,8
25996,2014 1 2 9 20,9
25997,2014 1 2 9 20,12
25998,2014 1 2 9 20,15
25999,2014 1 2 9 20,16
26000,2014 1 2 9 20,16
26001,2014 1 2 9 20,23
26002,2014 1 2 9 20,43
26003,2014 1 2 9 20,46
26004,2014 1 2 9 21,3
26005,2014 1 2 9 21,8
26006,2014 1 2 9 21,12
26007,2014 1 2 9 21,13
26008,2014 1 2 9 21,15
26009,2014 1 2 9 21,15
26010,2014 1 2 9 21,20
26011,2014 1 2 9 21,37
26012,2014 1 2 9 21,40
26013,2014 1 2 9 21,47
26014,2014 1 2 9 21,55
26015,2014 1 2 9 22,3
26016,2014 1 2 9 22,3
26017,2014 1 2 9 22,3
26018,2014 1 2 9 22,7
26019,2014 1 2 9 22,13
26020,2014 1 2 9 22,30
26021,2014 1 2 9 23,2
26022,2014 1 2 9 23,4
26023,2014 1 2 9 23,28
26024,2014 1 2 9 23,43
26025,2014 1 2 9 23,60
26026,2014 1 2 9 23,293
26027,2014 1 2 9 24,2
26028,2014 1 2 9 24,3
26029,2014 1 2 9 24,6
26030,2014 1 2 9 24,6
26031,2014 1 2 9 24,13
26032,2014 1 2 9 24,20
26033,2014 1 2 9 24,20
26034,2014 1 2 9 24,22
26035,2014 1 2 9 24,38
26036,2014 1 2 9 24,65
26037,2014 1 2 9 25,2
26038,2014 1 2 9 25,2
26039,2014 1 2 9 25,4
26040,2014 1 2 9 25,4
26041,2014 1 2 9 25,8
26042,2014 1 2 9 25,9
26043,2014 1 2 9 25,10
26044,2014 1 2 9 25,12
26045,2014 1 2 9 25,13
26046,2014 1 2 9 25,13
26047,2014 1 2 9 25,51
26048,2014 1 2 9 25,91
26049,2014 1 2 9 26,1
26050,2014 1 2 9 26,3
26051,2014 1 2 9 26,3
26052,2014 1 2 9 26,5
26053,2014 1 2 9 26,5
26054,2014 1 2 9 26,7
26055,2014 1 2 9 26,7
26056,2014 1 2 9 26,9
26057,2014 1 2 9 26,9
26058,2014 1 2 9 26,28
26059,2014 1 2 9 26,29
26060,2014 1 2 9 27,1
26061,2014 1 2 9 27,2
26062,2014 1 2 9 27,2
26063,2014 1 2 9 27,3
